gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_down,1,3340,0.074,0.013,0.907,18.824,2.908,0.595,24.44
swipe_down,1,3350,0.068,0.010,0.911,18.809,2.954,0.504,24.39
swipe_down,1,3361,0.069,0.017,0.914,18.779,2.885,0.527,24.39
swipe_down,1,3372,0.070,0.014,0.908,19.015,2.985,0.534,24.39
swipe_down,1,3382,0.079,0.012,0.915,18.908,2.893,0.557,24.39
swipe_down,1,3393,0.069,0.011,0.913,18.885,2.947,0.656,24.44
swipe_down,1,3403,0.070,0.010,0.909,18.893,2.977,0.733,24.34
swipe_down,1,3414,0.069,0.016,0.913,18.748,2.931,0.718,24.34
swipe_down,1,3424,0.072,0.011,0.906,18.893,2.878,0.565,24.44
swipe_down,1,3435,0.070,0.016,0.905,18.847,2.855,0.565,24.39
swipe_down,1,3445,0.076,0.006,0.911,18.756,2.786,0.710,24.34
swipe_down,1,3456,0.075,0.014,0.916,18.878,2.824,0.748,24.39
swipe_down,1,3467,0.067,0.015,0.911,18.779,2.977,0.687,24.39
swipe_down,1,3477,0.073,0.010,0.917,18.855,2.908,0.710,24.39
swipe_down,1,3487,0.073,0.012,0.908,18.901,2.863,0.634,24.39
swipe_down,1,3497,0.071,0.005,0.910,18.771,2.977,0.595,24.48
swipe_down,1,3509,0.067,0.011,0.914,18.962,2.977,0.794,24.39
swipe_down,1,3519,0.074,0.009,0.910,18.901,2.962,0.634,24.44
swipe_down,1,3529,0.072,0.014,0.906,18.786,2.786,0.687,24.44
swipe_down,1,3540,0.071,0.011,0.917,18.924,2.885,0.542,24.44
swipe_down,1,3551,0.070,0.010,0.915,18.840,3.046,0.595,24.44
swipe_down,1,3561,0.067,0.014,0.906,18.878,2.878,0.588,24.44
swipe_down,1,3571,0.066,0.006,0.906,18.695,2.786,0.802,24.39
swipe_down,1,3582,0.073,0.006,0.914,18.847,2.939,0.634,24.39
swipe_down,1,3593,0.070,0.007,0.906,18.817,2.939,0.664,24.39
swipe_down,1,3603,0.074,0.014,0.903,18.992,2.969,0.748,24.39
swipe_down,1,3613,0.070,0.011,0.908,18.878,2.893,0.634,24.34
swipe_down,1,3624,0.077,0.010,0.901,18.748,2.695,0.634,24.34
swipe_down,1,3635,0.070,0.012,0.909,18.786,2.901,0.771,24.29
swipe_down,1,3645,0.071,0.012,0.917,18.908,2.931,0.687,24.53
swipe_down,1,3656,0.072,0.013,0.913,18.824,3.031,0.649,24.39
swipe_down,1,3666,0.072,0.009,0.916,18.985,2.885,0.595,24.39
swipe_down,1,3677,0.070,0.011,0.907,18.947,2.824,0.687,24.39
swipe_down,1,3687,0.071,0.006,0.923,18.977,2.794,0.595,24.39
swipe_down,1,3698,0.070,0.010,0.918,18.771,2.931,0.832,24.39
swipe_down,1,3708,0.067,0.011,0.907,18.809,3.000,0.649,24.44
